"Date","time","sm","APmag","S-brt","Illu%","delta","deldot"
2014-Dec-24,05:30,,-6.85,6.33,6.234,0.0024575796,0.2618984
2014-Dec-24,05:45,,-6.86,6.33,6.301,0.0024591356,0.2551844
2014-Dec-24,06:00,,-6.87,6.33,6.369,0.0024606481,0.2474354
2014-Dec-24,06:15,,-6.88,6.32,6.439,0.0024621109,0.2386838
2014-Dec-24,06:30,,-6.89,6.32,6.51,0.0024635182,0.2289657
2014-Dec-24,06:45,,-6.9,6.32,6.582,0.0024648642,0.2183208
2014-Dec-24,07:00,,-6.92,6.32,6.655,0.0024661434,0.2067921
2014-Dec-24,07:15,,-6.93,6.32,6.729,0.0024673508,0.1944259
2014-Dec-24,07:30,,-6.94,6.32,6.805,0.0024684813,0.1812716
2014-Dec-24,07:45,,-6.96,6.32,6.881,0.0024695305,0.1673814
2014-Dec-24,08:00,,-6.97,6.31,6.958,0.0024704941,0.1528099
2014-Dec-24,08:15,,-6.98,6.31,7.036,0.002471368,0.1376146
2014-Dec-24,08:30,,-6.99,6.31,7.115,0.0024721488,0.1218548
2014-Dec-24,08:45,,-7.01,6.31,7.195,0.0024728333,0.1055921
2014-Dec-24,09:00,,-7.02,6.31,7.276,0.0024734185,0.0888895
2014-Dec-24,09:15,,-7.04,6.3,7.357,0.0024739021,0.0718121
2014-Dec-24,09:30,,-7.05,6.3,7.439,0.002474282,0.0544257
2014-Dec-24,09:45,,-7.06,6.3,7.521,0.0024745565,0.0367978
2014-Dec-24,10:00,,-7.08,6.3,7.604,0.0024747244,0.0189963
2014-Dec-24,10:15,,-7.09,6.3,7.687,0.0024747849,0.0010899
2014-Dec-24,10:30,,-7.1,6.29,7.771,0.0024747375,-0.0168522
2014-Dec-24,10:45,,-7.12,6.29,7.855,0.0024745822,-0.0347609
2014-Dec-24,11:00,,-7.13,6.29,7.939,0.0024743194,-0.0525669
2014-Dec-24,11:15,,-7.15,6.29,8.023,0.00247395,-0.0702015
2014-Dec-24,11:30,,-7.16,6.28,8.107,0.0024734752,-0.0875964
2014-Dec-24,11:45,,-7.17,6.28,8.192,0.0024728966,-0.1046841
2014-Dec-24,12:00,,-7.19,6.28,8.276,0.0024722163,-0.1213983
2014-Dec-24,12:15,,-7.2,6.28,8.36,0.0024714367,-0.1376736
2014-Dec-24,12:30,,-7.22,6.28,8.443,0.0024705607,-0.1534466
2014-Dec-24,12:45,,-7.23,6.27,8.527,0.0024695914,-0.1686552
2014-Dec-24,13:00,,-7.24,6.27,8.61,0.0024685325,-0.1832395
2014-Dec-24,13:15,,-7.26,6.27,8.692,0.0024673879,-0.1971417
2014-Dec-24,13:30,,-7.27,6.27,8.774,0.0024661618,-0.2103063
2014-Dec-24,13:45,,-7.29,6.26,8.856,0.0024648588,-0.2226806
2014-Dec-24,14:00,,-7.3,6.26,8.937,0.002463484,-0.2342146
2014-Dec-24,14:15,A,-7.31,6.26,9.017,0.0024620423,-0.2448611
2014-Dec-24,14:30,A,-7.32,6.26,9.096,0.0024605394,-0.2545766
2014-Dec-24,14:45,N,-7.34,6.25,9.175,0.002458981,-0.2633206
2014-Dec-24,15:00,N,-7.35,6.25,9.252,0.0024573729,-0.2710562
2014-Dec-24,15:15,N,-7.36,6.25,9.329,0.0024557215,-0.2777503
2014-Dec-24,15:30,C,-7.38,6.25,9.405,0.0024540329,-0.2833737
2014-Dec-24,15:45,C,-7.39,6.25,9.48,0.0024523138,-0.2879012
2014-Dec-24,16:00,*,-7.4,6.24,9.554,0.0024505709,-0.2913118
2014-Dec-24,16:15,*,-7.41,6.24,9.627,0.0024488108,-0.2935886
2014-Dec-24,16:30,*,-7.42,6.24,9.699,0.0024470404,-0.2947193
2014-Dec-24,16:45,*,-7.44,6.24,9.769,0.0024452667,-0.294696
2014-Dec-24,17:00,*,-7.45,6.23,9.839,0.0024434967,-0.2935152
2014-Dec-24,17:15,*,-7.46,6.23,9.908,0.0024417372,-0.2911782
2014-Dec-24,17:30,*,-7.47,6.23,9.975,0.0024399952,-0.2876908
2014-Dec-24,17:45,*r,-7.48,6.23,10.042,0.0024382777,-0.2830635
2014-Dec-24,18:00,*m,-7.49,6.23,10.107,0.0024365914,-0.2773115
2014-Dec-24,18:15,*m,-7.5,6.22,10.172,0.002434943,-0.2704543
2014-Dec-24,18:30,*m,-7.51,6.22,10.235,0.0024333392,-0.2625165
2014-Dec-24,18:45,*m,-7.52,6.22,10.298,0.0024317863,-0.2535268
2014-Dec-24,19:00,*m,-7.53,6.22,10.359,0.0024302905,-0.2435186
2014-Dec-24,19:15,*m,-7.54,6.22,10.42,0.002428858,-0.2325294
2014-Dec-24,19:30,*m,-7.55,6.21,10.48,0.0024274944,-0.2206011
2014-Dec-24,19:45,*m,-7.56,6.21,10.539,0.0024262053,-0.2077795
2014-Dec-24,20:00,*m,-7.57,6.21,10.597,0.0024249959,-0.1941145
2014-Dec-24,20:15,*m,-7.58,6.21,10.655,0.0024238711,-0.1796594
2014-Dec-24,20:30,*m,-7.59,6.21,10.712,0.0024228355,-0.1644711
2014-Dec-24,20:45,*m,-7.59,6.21,10.768,0.0024218934,-0.1486099
2014-Dec-24,21:00,*m,-7.6,6.2,10.824,0.0024210485,-0.1321389
2014-Dec-24,21:15,*m,-7.61,6.2,10.88,0.0024203044,-0.1151241
2014-Dec-24,21:30,*m,-7.62,6.2,10.935,0.0024196642,-0.0976337
2014-Dec-24,21:45,*m,-7.63,6.2,10.99,0.0024191304,-0.0797384
2014-Dec-24,22:00,*m,-7.63,6.2,11.045,0.0024187054,-0.0615104
2014-Dec-24,22:15,*m,-7.64,6.2,11.1,0.0024183908,-0.0430237
2014-Dec-24,22:30,*m,-7.65,6.19,11.155,0.002418188,-0.0243533
2014-Dec-24,22:45,*m,-7.65,6.19,11.21,0.002418098,-0.0055753
2014-Dec-24,23:00,*t,-7.66,6.19,11.265,0.002418121,0.013234
2014-Dec-24,23:15,*m,-7.67,6.19,11.321,0.0024182571,0.0319979
2014-Dec-24,23:30,*m,-7.68,6.19,11.377,0.0024185058,0.0506399
2014-Dec-24,23:45,*m,-7.68,6.19,11.434,0.0024188661,0.069084
2014-Dec-25,00:00,*m,-7.69,6.18,11.491,0.0024193365,0.0872553
2014-Dec-25,00:15,*m,-7.7,6.18,11.548,0.0024199153,0.1050798
2014-Dec-25,00:30,Cm,-7.7,6.18,11.607,0.0024206001,0.1224852
2014-Dec-25,00:45,Cm,-7.71,6.18,11.666,0.0024213882,0.139401
2014-Dec-25,01:00,Nm,-7.72,6.18,11.727,0.0024222764,0.1557589
2014-Dec-25,01:15,Nm,-7.72,6.17,11.788,0.0024232612,0.1714929
2014-Dec-25,01:30,Nm,-7.73,6.17,11.851,0.0024243386,0.18654
2014-Dec-25,01:45,Am,-7.74,6.17,11.914,0.0024255043,0.2008401
2014-Dec-25,02:00,Am,-7.74,6.17,11.979,0.0024267537,0.2143364
2014-Dec-25,02:15,m,-7.75,6.17,12.045,0.0024280817,0.2269754
2014-Dec-25,02:30,m,-7.76,6.16,12.112,0.0024294831,0.2387075
2014-Dec-25,02:45,m,-7.76,6.16,12.181,0.0024309522,0.249487
2014-Dec-25,03:00,m,-7.77,6.16,12.252,0.0024324832,0.2592722
2014-Dec-25,03:15,m,-7.78,6.16,12.323,0.00243407,0.2680257
2014-Dec-25,03:30,m,-7.79,6.15,12.397,0.0024357062,0.2757144
2014-Dec-25,03:45,m,-7.79,6.15,12.472,0.0024373855,0.2823096
2014-Dec-25,04:00,m,-7.8,6.15,12.548,0.002439101,0.2877872
2014-Dec-25,04:15,s,-7.81,6.15,12.626,0.0024408461,0.2921278
2014-Dec-25,04:30,,-7.82,6.14,12.706,0.0024426139,0.2953166
2014-Dec-25,04:45,,-7.82,6.14,12.788,0.0024443974,0.2973434
2014-Dec-25,05:00,,-7.83,6.14,12.871,0.0024461895,0.2982027
2014-Dec-25,05:15,,-7.84,6.14,12.956,0.0024479833,0.2978939
2014-Dec-25,05:30,,-7.85,6.13,13.042,0.0024497718,0.2964207
2014-Dec-25,05:45,,-7.86,6.13,13.13,0.0024515479,0.2937915
2014-Dec-25,06:00,,-7.87,6.13,13.22,0.0024533047,0.2900193
2014-Dec-25,06:15,,-7.87,6.13,13.312,0.0024550354,0.2851215
2014-Dec-25,06:30,,-7.88,6.12,13.405,0.0024567334,0.2791197
2014-Dec-25,06:45,,-7.89,6.12,13.5,0.0024583919,0.2720397
2014-Dec-25,07:00,,-7.9,6.12,13.596,0.0024600047,0.2639117
2014-Dec-25,07:15,,-7.91,6.11,13.694,0.0024615656,0.2547694
2014-Dec-25,07:30,,-7.92,6.11,13.793,0.0024630684,0.2446504
2014-Dec-25,07:45,,-7.93,6.11,13.893,0.0024645076,0.2335961
2014-Dec-25,08:00,,-7.94,6.1,13.995,0.0024658775,0.2216512
2014-Dec-25,08:15,,-7.95,6.1,14.099,0.002467173,0.2088636
2014-Dec-25,08:30,,-7.96,6.1,14.203,0.0024683892,0.1952843
2014-Dec-25,08:45,,-7.97,6.09,14.309,0.0024695214,0.1809672
2014-Dec-25,09:00,,-7.98,6.09,14.416,0.0024705654,0.1659687
2014-Dec-25,09:15,,-7.99,6.09,14.523,0.0024715173,0.1503479
2014-Dec-25,09:30,,-8,6.08,14.632,0.0024723735,0.1341658
2014-Dec-25,09:45,,-8.02,6.08,14.742,0.0024731307,0.1174857
2014-Dec-25,10:00,,-8.03,6.08,14.852,0.0024737863,0.1003725
2014-Dec-25,10:15,,-8.04,6.07,14.963,0.0024743378,0.0828926
2014-Dec-25,10:30,,-8.05,6.07,15.075,0.0024747832,0.0651137
2014-Dec-25,10:45,,-8.06,6.07,15.187,0.0024751209,0.0471047
2014-Dec-25,11:00,,-8.07,6.06,15.299,0.0024753497,0.0289352
2014-Dec-25,11:15,,-8.08,6.06,15.412,0.0024754689,0.0106754
2014-Dec-25,11:30,,-8.09,6.06,15.525,0.0024754781,-0.0076041
2014-Dec-25,11:45,,-8.11,6.05,15.638,0.0024753775,-0.0258327
2014-Dec-25,12:00,,-8.12,6.05,15.752,0.0024751675,-0.0439398
2014-Dec-25,12:15,,-8.13,6.04,15.865,0.0024748491,-0.0618554
2014-Dec-25,12:30,,-8.14,6.04,15.978,0.0024744237,-0.07951
2014-Dec-25,12:45,,-8.15,6.04,16.09,0.002473893,-0.096835
2014-Dec-25,13:00,,-8.16,6.03,16.203,0.0024732593,-0.1137628
2014-Dec-25,13:15,,-8.18,6.03,16.315,0.002472525,-0.1302274
2014-Dec-25,13:30,,-8.19,6.03,16.426,0.0024716933,-0.1461641
2014-Dec-25,13:45,,-8.2,6.02,16.537,0.0024707674,-0.1615104
2014-Dec-25,14:00,,-8.21,6.02,16.647,0.0024697511,-0.1762053
2014-Dec-25,14:15,A,-8.22,6.02,16.756,0.0024686485,-0.1901907
2014-Dec-25,14:30,A,-8.23,6.01,16.865,0.002467464,-0.2034106
2014-Dec-25,14:45,N,-8.24,6.01,16.972,0.0024662025,-0.2158117
2014-Dec-25,15:00,N,-8.26,6.01,17.079,0.0024648689,-0.2273439
2014-Dec-25,15:15,N,-8.27,6,17.184,0.0024634687,-0.2379599
2014-Dec-25,15:30,C,-8.28,6,17.288,0.0024620074,-0.247616
2014-Dec-25,15:45,C,-8.29,6,17.391,0.0024604911,-0.2562719
2014-Dec-25,16:00,*,-8.3,5.99,17.493,0.0024589257,-0.2638909
2014-Dec-25,16:15,*,-8.31,5.99,17.593,0.0024573178,-0.2704403
2014-Dec-25,16:30,*,-8.32,5.99,17.692,0.0024556737,-0.2758913
2014-Dec-25,16:45,*,-8.33,5.98,17.79,0.0024540002,-0.2802193
2014-Dec-25,17:00,*,-8.34,5.98,17.886,0.002452304,-0.283404
2014-Dec-25,17:15,*,-8.35,5.98,17.981,0.0024505922,-0.2854294
2014-Dec-25,17:30,*,-8.36,5.98,18.074,0.0024488718,-0.2862841
2014-Dec-25,17:45,*,-8.37,5.97,18.166,0.0024471497,-0.2859613
2014-Dec-25,18:00,*,-8.38,5.97,18.256,0.0024454331,-0.2844589
2014-Dec-25,18:15,*,-8.39,5.97,18.345,0.0024437291,-0.2817793
2014-Dec-25,18:30,*r,-8.4,5.97,18.432,0.0024420447,-0.2779299
2014-Dec-25,18:45,*m,-8.41,5.96,18.518,0.002440387,-0.2729226
2014-Dec-25,19:00,*m,-8.42,5.96,18.603,0.0024387629,-0.2667744
2014-Dec-25,19:15,*m,-8.43,5.96,18.686,0.0024371791,-0.2595066
2014-Dec-25,19:30,*m,-8.44,5.95,18.767,0.0024356424,-0.2511454
2014-Dec-25,19:45,*m,-8.44,5.95,18.848,0.0024341592,-0.2417217
2014-Dec-25,20:00,*m,-8.45,5.95,18.927,0.0024327358,-0.2312707
2014-Dec-25,20:15,*m,-8.46,5.95,19.005,0.0024313782,-0.2198322
2014-Dec-25,20:30,*m,-8.47,5.95,19.081,0.0024300924,-0.20745
2014-Dec-25,20:45,*m,-8.48,5.94,19.157,0.0024288837,-0.1941722
2014-Dec-25,21:00,*m,-8.48,5.94,19.232,0.0024277576,-0.1800508
2014-Dec-25,21:15,*m,-8.49,5.94,19.305,0.0024267187,-0.1651414
2014-Dec-25,21:30,*m,-8.5,5.94,19.378,0.0024257718,-0.1495032
2014-Dec-25,21:45,*m,-8.5,5.93,19.45,0.0024249211,-0.1331987
2014-Dec-25,22:00,*m,-8.51,5.93,19.522,0.0024241702,-0.1162931
2014-Dec-25,22:15,*m,-8.52,5.93,19.593,0.0024235228,-0.0988547
2014-Dec-25,22:30,*m,-8.52,5.93,19.663,0.0024229816,-0.080954
2014-Dec-25,22:45,*m,-8.53,5.93,19.733,0.0024225494,-0.0626636
2014-Dec-25,23:00,*m,-8.54,5.92,19.803,0.0024222282,-0.0440579
2014-Dec-25,23:15,*m,-8.54,5.92,19.873,0.0024220197,-0.0252128
2014-Dec-25,23:30,*m,-8.55,5.92,19.943,0.0024219251,-0.0062053
2014-Dec-25,23:45,*m,-8.55,5.92,20.012,0.0024219452,0.0128869
2014-Dec-26,00:00,*t,-8.56,5.92,20.083,0.0024220802,0.0319855
2014-Dec-26,00:15,*m,-8.57,5.91,20.153,0.00242233,0.0510124
2014-Dec-26,00:30,Cm,-8.57,5.91,20.224,0.0024226938,0.0698896
2014-Dec-26,00:45,Cm,-8.58,5.91,20.295,0.0024231705,0.0885399
2014-Dec-26,01:00,Nm,-8.58,5.91,20.367,0.0024237586,0.106887
2014-Dec-26,01:15,Nm,-8.59,5.91,20.44,0.0024244559,0.124856
2014-Dec-26,01:30,Nm,-8.59,5.9,20.514,0.0024252601,0.1423736
2014-Dec-26,01:45,Am,-8.6,5.9,20.588,0.0024261681,0.1593687
2014-Dec-26,02:00,Am,-8.6,5.9,20.664,0.0024271766,0.1757722
2014-Dec-26,02:15,Am,-8.61,5.9,20.741,0.0024282819,0.191518
2014-Dec-26,02:30,m,-8.61,5.89,20.819,0.0024294798,0.2065426
2014-Dec-26,02:45,m,-8.62,5.89,20.899,0.0024307657,0.220786
2014-Dec-26,03:00,m,-8.63,5.89,20.98,0.0024321349,0.2341912
2014-Dec-26,03:15,m,-8.63,5.89,21.062,0.002433582,0.2467052
2014-Dec-26,03:30,m,-8.64,5.88,21.146,0.0024351016,0.2582788
2014-Dec-26,03:45,m,-8.64,5.88,21.232,0.002436688,0.2688667
2014-Dec-26,04:00,m,-8.65,5.88,21.319,0.0024383349,0.278428
2014-Dec-26,04:15,m,-8.65,5.88,21.408,0.0024400362,0.2869261
2014-Dec-26,04:30,m,-8.66,5.87,21.499,0.0024417854,0.2943289
2014-Dec-26,04:45,m,-8.66,5.87,21.592,0.0024435757,0.3006089
2014-Dec-26,05:00,m,-8.67,5.87,21.687,0.0024454004,0.3057433
2014-Dec-26,05:15,m,-8.68,5.87,21.783,0.0024472525,0.309714
2014-Dec-26,05:30,s,-8.68,5.86,21.882,0.0024491249,0.3125077
2014-Dec-26,05:45,,-8.69,5.86,21.982,0.0024510106,0.3141158
2014-Dec-26,06:00,,-8.69,5.86,22.085,0.0024529023,0.3145346
2014-Dec-26,06:15,,-8.7,5.85,22.189,0.0024547931,0.3137651
2014-Dec-26,06:30,,-8.71,5.85,22.295,0.0024566756,0.3118131
2014-Dec-26,06:45,,-8.71,5.85,22.403,0.0024585428,0.3086888
2014-Dec-26,07:00,,-8.72,5.85,22.513,0.0024603878,0.3044073
2014-Dec-26,07:15,,-8.73,5.84,22.625,0.0024622036,0.2989879
2014-Dec-26,07:30,,-8.74,5.84,22.739,0.0024639834,0.2924544
2014-Dec-26,07:45,,-8.74,5.84,22.854,0.0024657206,0.2848349
2014-Dec-26,08:00,,-8.75,5.83,22.971,0.0024674087,0.2761614
2014-Dec-26,08:15,,-8.76,5.83,23.09,0.0024690417,0.2664701
2014-Dec-26,08:30,,-8.76,5.83,23.211,0.0024706133,0.2558008
2014-Dec-26,08:45,,-8.77,5.82,23.333,0.0024721179,0.2441969
2014-Dec-26,09:00,,-8.78,5.82,23.456,0.00247355,0.2317054
2014-Dec-26,09:15,,-8.79,5.81,23.581,0.0024749044,0.2183764
2014-Dec-26,09:30,,-8.8,5.81,23.707,0.0024761762,0.2042629
2014-Dec-26,09:45,,-8.81,5.81,23.835,0.0024773609,0.1894211
2014-Dec-26,10:00,,-8.81,5.8,23.963,0.0024784542,0.1739095
2014-Dec-26,10:15,,-8.82,5.8,24.093,0.0024794524,0.1577891
2014-Dec-26,10:30,,-8.83,5.8,24.223,0.0024803519,0.141123
2014-Dec-26,10:45,,-8.84,5.79,24.355,0.0024811496,0.1239763
2014-Dec-26,11:00,,-8.85,5.79,24.487,0.0024818429,0.1064159
2014-Dec-26,11:15,,-8.86,5.79,24.62,0.0024824294,0.0885098
2014-Dec-26,11:30,,-8.87,5.78,24.753,0.0024829074,0.0703277
2014-Dec-26,11:45,,-8.88,5.78,24.887,0.0024832753,0.0519399
2014-Dec-26,12:00,,-8.89,5.77,25.021,0.0024835321,0.0334176
2014-Dec-26,12:15,,-8.89,5.77,25.156,0.0024836773,0.0148325
2014-Dec-26,12:30,,-8.9,5.77,25.29,0.0024837106,-0.0037435
2014-Dec-26,12:45,,-8.91,5.76,25.424,0.0024836324,-0.0222386
2014-Dec-26,13:00,,-8.92,5.76,25.559,0.0024834433,-0.0405811
2014-Dec-26,13:15,,-8.93,5.76,25.693,0.0024831445,-0.0586999
2014-Dec-26,13:30,,-8.94,5.75,25.827,0.0024827376,-0.0765246
2014-Dec-26,13:45,,-8.95,5.75,25.96,0.0024822244,-0.0939858
2014-Dec-26,14:00,,-8.96,5.75,26.092,0.0024816075,-0.1110155
2014-Dec-26,14:15,A,-8.97,5.74,26.224,0.0024808895,-0.1275469
2014-Dec-26,14:30,A,-8.98,5.74,26.356,0.0024800738,-0.1435151
2014-Dec-26,14:45,N,-8.99,5.73,26.486,0.0024791638,-0.1588572
2014-Dec-26,15:00,N,-9,5.73,26.615,0.0024781636,-0.1735125
2014-Dec-26,15:15,N,-9.01,5.73,26.744,0.0024770774,-0.1874224
2014-Dec-26,15:30,C,-9.02,5.72,26.871,0.0024759099,-0.2005315
2014-Dec-26,15:45,C,-9.03,5.72,26.997,0.002474666,-0.2127867
2014-Dec-26,16:00,*,-9.04,5.72,27.121,0.0024733511,-0.2241384
2014-Dec-26,16:15,*,-9.05,5.71,27.244,0.0024719708,-0.23454
2014-Dec-26,16:30,*,-9.06,5.71,27.366,0.0024705308,-0.2439485
2014-Dec-26,16:45,*,-9.07,5.71,27.486,0.0024690374,-0.2523245
2014-Dec-26,17:00,*,-9.08,5.71,27.605,0.0024674967,-0.2596325
2014-Dec-26,17:15,*,-9.08,5.7,27.722,0.0024659153,-0.265841
2014-Dec-26,17:30,*,-9.09,5.7,27.837,0.0024643,-0.2709225
2014-Dec-26,17:45,*,-9.1,5.7,27.95,0.0024626575,-0.274854
2014-Dec-26,18:00,*,-9.11,5.69,28.062,0.0024609949,-0.2776167
2014-Dec-26,18:15,*,-9.12,5.69,28.172,0.0024593192,-0.2791966
2014-Dec-26,18:30,*,-9.13,5.69,28.28,0.0024576376,-0.279584
2014-Dec-26,18:45,*,-9.14,5.68,28.386,0.0024559573,-0.2787743
2014-Dec-26,19:00,*r,-9.15,5.68,28.491,0.0024542854,-0.2767672
2014-Dec-26,19:15,*m,-9.15,5.68,28.593,0.0024526293,-0.2735678
2014-Dec-26,19:30,*m,-9.16,5.68,28.694,0.0024509959,-0.2691854
2014-Dec-26,19:45,*m,-9.17,5.67,28.793,0.0024493924,-0.2636346
2014-Dec-26,20:00,*m,-9.18,5.67,28.891,0.0024478258,-0.2569347
2014-Dec-26,20:15,*m,-9.18,5.67,28.987,0.0024463029,-0.2491097
2014-Dec-26,20:30,*m,-9.19,5.67,29.081,0.0024448304,-0.2401885
2014-Dec-26,20:45,*m,-9.2,5.66,29.173,0.0024434147,-0.2302044
2014-Dec-26,21:00,*m,-9.21,5.66,29.264,0.0024420623,-0.2191954
2014-Dec-26,21:15,*m,-9.21,5.66,29.354,0.002440779,-0.207204
2014-Dec-26,21:30,*m,-9.22,5.66,29.442,0.0024395708,-0.1942767
2014-Dec-26,21:45,*m,-9.22,5.66,29.529,0.002438443,-0.1804643
2014-Dec-26,22:00,*m,-9.23,5.65,29.614,0.0024374009,-0.1658215
2014-Dec-26,22:15,*m,-9.24,5.65,29.699,0.0024364492,-0.1504064
2014-Dec-26,22:30,*m,-9.24,5.65,29.782,0.0024355924,-0.1342809
2014-Dec-26,22:45,*m,-9.25,5.65,29.865,0.0024348346,-0.1175099
2014-Dec-26,23:00,*m,-9.25,5.64,29.946,0.0024341795,-0.1001611
2014-Dec-26,23:15,*m,-9.26,5.64,30.027,0.0024336304,-0.082305
2014-Dec-26,23:30,*m,-9.27,5.64,30.108,0.00243319,-0.0640143
2014-Dec-26,23:45,*m,-9.27,5.64,30.188,0.0024328608,-0.0453637
2014-Dec-27,00:00,*m,-9.28,5.64,30.268,0.0024326447,-0.0264297
2014-Dec-27,00:15,*m,-9.28,5.63,30.347,0.0024325432,-0.0072899
2014-Dec-27,00:30,Cm,-9.29,5.63,30.427,0.0024325572,0.0119772
2014-Dec-27,00:45,Ct,-9.29,5.63,30.506,0.0024326874,0.0312922
2014-Dec-27,01:00,Nm,-9.29,5.63,30.586,0.0024329337,0.0505757
2014-Dec-27,01:15,Nm,-9.3,5.63,30.666,0.0024332957,0.0697483
2014-Dec-27,01:30,Nm,-9.3,5.62,30.746,0.0024337726,0.0887313
2014-Dec-27,01:45,Am,-9.31,5.62,30.827,0.0024343629,0.1074466
2014-Dec-27,02:00,Am,-9.31,5.62,30.909,0.0024350649,0.1258174
2014-Dec-27,02:15,Am,-9.32,5.62,30.992,0.0024358761,0.1437685
2014-Dec-27,02:30,m,-9.32,5.62,31.075,0.0024367939,0.1612265
2014-Dec-27,02:45,m,-9.33,5.61,31.16,0.0024378151,0.1781202
2014-Dec-27,03:00,m,-9.33,5.61,31.245,0.002438936,0.194381
2014-Dec-27,03:15,m,-9.33,5.61,31.332,0.0024401527,0.2099432
2014-Dec-27,03:30,m,-9.34,5.61,31.421,0.0024414608,0.224744
2014-Dec-27,03:45,m,-9.34,5.6,31.51,0.0024428555,0.238724
2014-Dec-27,04:00,m,-9.35,5.6,31.602,0.0024443317,0.2518276
2014-Dec-27,04:15,m,-9.35,5.6,31.694,0.002445884,0.2640028
2014-Dec-27,04:30,m,-9.35,5.6,31.789,0.0024475066,0.2752018
2014-Dec-27,04:45,m,-9.36,5.6,31.885,0.0024491936,0.285381
2014-Dec-27,05:00,m,-9.36,5.59,31.984,0.0024509386,0.294501
2014-Dec-27,05:15,m,-9.37,5.59,32.084,0.0024527352,0.3025271
2014-Dec-27,05:30,m,-9.37,5.59,32.186,0.0024545768,0.3094292
2014-Dec-27,05:45,m,-9.38,5.59,32.29,0.0024564564,0.3151819
2014-Dec-27,06:00,m,-9.38,5.58,32.396,0.0024583671,0.3197645
2014-Dec-27,06:15,m,-9.38,5.58,32.504,0.0024603019,0.3231612
2014-Dec-27,06:30,m,-9.39,5.58,32.614,0.0024622534,0.3253612
2014-Dec-27,06:45,s,-9.39,5.57,32.726,0.0024642146,0.3263584
2014-Dec-27,07:00,,-9.4,5.57,32.841,0.0024661782,0.3261514
2014-Dec-27,07:15,,-9.4,5.57,32.957,0.0024681369,0.3247439
2014-Dec-27,07:30,,-9.41,5.57,33.075,0.0024700836,0.3221443
2014-Dec-27,07:45,,-9.41,5.56,33.196,0.0024720111,0.3183654
2014-Dec-27,08:00,,-9.42,5.56,33.318,0.0024739123,0.313425
2014-Dec-27,08:15,,-9.42,5.56,33.443,0.0024757804,0.3073451
2014-Dec-27,08:30,,-9.43,5.55,33.569,0.0024776085,0.3001521
2014-Dec-27,08:45,,-9.44,5.55,33.697,0.00247939,0.2918767
2014-Dec-27,09:00,,-9.44,5.55,33.827,0.0024811186,0.2825536
2014-Dec-27,09:15,,-9.45,5.54,33.959,0.0024827881,0.2722216
2014-Dec-27,09:30,,-9.45,5.54,34.092,0.0024843925,0.2609228
2014-Dec-27,09:45,,-9.46,5.54,34.227,0.002485926,0.2487034
2014-Dec-27,10:00,,-9.47,5.53,34.364,0.0024873835,0.2356126
2014-Dec-27,10:15,,-9.47,5.53,34.502,0.0024887596,0.2217029
2014-Dec-27,10:30,,-9.48,5.53,34.641,0.0024900498,0.2070298
2014-Dec-27,10:45,,-9.49,5.52,34.781,0.0024912495,0.1916513
2014-Dec-27,11:00,,-9.49,5.52,34.923,0.0024923547,0.1756282
2014-Dec-27,11:15,,-9.5,5.52,35.066,0.0024933617,0.1590235
2014-Dec-27,11:30,,-9.51,5.51,35.209,0.0024942673,0.1419022
2014-Dec-27,11:45,,-9.51,5.51,35.354,0.0024950684,0.1243312
2014-Dec-27,12:00,,-9.52,5.51,35.499,0.0024957626,0.1063789
2014-Dec-27,12:15,,-9.53,5.5,35.644,0.0024963479,0.0881151
2014-Dec-27,12:30,,-9.54,5.5,35.791,0.0024968225,0.0696107
2014-Dec-27,12:45,,-9.54,5.5,35.937,0.0024971852,0.0509373
2014-Dec-27,13:00,,-9.55,5.49,36.084,0.0024974352,0.0321674
2014-Dec-27,13:15,,-9.56,5.49,36.231,0.0024975722,0.0133735
2014-Dec-27,13:30,,-9.57,5.49,36.378,0.0024975962,-0.0053716
2014-Dec-27,13:45,,-9.58,5.48,36.524,0.0024975078,-0.0239953
2014-Dec-27,14:00,,-9.58,5.48,36.671,0.0024973079,-0.0424254
2014-Dec-27,14:15,A,-9.59,5.48,36.817,0.0024969978,-0.0605904
2014-Dec-27,14:30,A,-9.6,5.47,36.962,0.0024965794,-0.0784196
2014-Dec-27,14:45,N,-9.61,5.47,37.107,0.002496055,-0.0958437
2014-Dec-27,15:00,N,-9.62,5.47,37.251,0.0024954271,-0.1127945
2014-Dec-27,15:15,N,-9.62,5.46,37.394,0.0024946988,-0.1292057
2014-Dec-27,15:30,C,-9.63,5.46,37.537,0.0024938735,-0.1450128
2014-Dec-27,15:45,C,-9.64,5.46,37.678,0.0024929551,-0.1601533
2014-Dec-27,16:00,*,-9.65,5.45,37.818,0.0024919478,-0.1745672
2014-Dec-27,16:15,*,-9.66,5.45,37.957,0.002490856,-0.1881971
2014-Dec-27,16:30,*,-9.66,5.45,38.094,0.0024896848,-0.2009883
2014-Dec-27,16:45,*,-9.67,5.44,38.23,0.0024884392,-0.2128892
2014-Dec-27,17:00,*,-9.68,5.44,38.364,0.0024871249,-0.2238514
2014-Dec-27,17:15,*,-9.69,5.44,38.497,0.0024857475,-0.23383
2014-Dec-27,17:30,*,-9.7,5.43,38.628,0.0024843132,-0.2427836
2014-Dec-27,17:45,*,-9.7,5.43,38.757,0.0024828281,-0.2506747
2014-Dec-27,18:00,*,-9.71,5.43,38.885,0.0024812989,-0.2574697
